"word_0";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"первый";"0.001354";"0.0012838175116151272";"0.0014280136706142034";"1354.0";"1283.817511615127";"1428.0136706142034";"9193.567928";"8717.033604275925";"9696.11571854084"
"рука";"0.001334";"0.001264350954709586";"0.0014074803811831543";"1334.0";"1264.350954709586";"1407.4803811831543";"9057.769288";"8584.857006613169";"9556.696079567699"
"без";"0.001317";"0.0012478075437778054";"0.0013900239227288328";"1317.0";"1247.8075437778057";"1390.0239227288328";"8942.340444000001";"8472.528371338323";"9438.16791370203"
"ваш";"0.001316";"0.0012468344937542294";"0.0013889969804355795";"1316.0";"1246.8344937542297";"1388.9969804355794";"8935.550512";"8465.921427845644";"9431.195045362914"
"жизнь";"0.001309";"0.001240023431887789";"0.0013818080960842133";"1309.0";"1240.0234318877892";"1381.8080960842133";"8888.020988";"8419.674780924719";"9382.383009461275"
"где";"0.001305";"0.0012361316240925198";"0.0013776999346121644";"1305.0";"1236.1316240925198";"1377.6999346121643";"8860.86126";"8393.249670637771";"9354.488872421041"
"потому";"0.001252";"0.0011845811863990207";"0.0013232507795136992";"1252.0";"1184.5811863990207";"1323.2507795136992";"8500.994864";"8043.225704128676";"8984.78281184501"
"место";"0.001251";"0.0011836088294574932";"0.001322223144138397";"1251.0";"1183.6088294574931";"1322.2231441383972";"8494.204932";"8036.623466615975";"8977.805237525914"
"кто";"0.001226";"0.0011593035425424036";"0.0012965286231327487";"1226.0";"1159.3035425424039";"1296.5286231327486";"8324.456632000001";"7871.5922212220285";"8803.34118712499"
"между";"0.001219";"0.0011524993322479641";"0.0012893328872093815";"1219.0";"1152.499332247964";"1289.3328872093814";"8276.927108";"7825.392096009084";"8754.48262951537"
"их";"0.001215";"0.0011486114652214923";"0.0012852207849685356";"1215.0";"1148.6114652214924";"1285.2207849685358";"8249.767380000001";"7798.993743274298";"8726.56173492298"
"бог";"0.001207";"0.0011408362877987986";"0.001276996023856593";"1207.0";"1140.8362877987986";"1276.996023856593";"8195.447924";"7746.2008172862725";"8670.716166256645"
"чтобы";"0.00119";"0.0011243165297688323";"0.0012595159125004577";"1190.0";"1124.3165297688322";"1259.515912500458";"8080.01908";"7634.032783606347";"8552.027398796059"
"ничто";"0.001185";"0.0011194584310171812";"0.0012543740496679613";"1185.0";"1119.4584310171813";"1254.3740496679613";"8046.069420000001";"7601.046623433352";"8517.11449981008"
"хотеть";"0.001174";"0.0011087716741152995";"0.0012430608910847182";"1174.0";"1108.7716741152994";"1243.0608910847182";"7971.380168000001";"7528.484270769044";"8440.298922324642"
"со";"0.001152";"0.0010874026055406566";"0.0012204301286891117";"1152.0";"1087.4026055406566";"1220.4301286891118";"7822.001664";"7383.389748243882";"8286.637584550317"
"несколько";"0.001147";"0.001082546839200776";"0.0012152859334448448";"1147.0";"1082.546839200776";"1215.2859334448449";"7788.052004";"7350.419424988202";"8251.708848647022"
"здесь";"0.001142";"0.0010776913883579476";"0.0012101414227035257";"1142.0";"1077.6913883579477";"1210.141422703526";"7754.102344";"7317.451243936056";"8216.777970540195"
"под";"0.001125";"0.0010611852434675346";"0.0011926476982078366";"1125.0";"1061.1852434675345";"1192.6476982078368";"7638.673500000001";"7205.375642548004";"8097.996770787732"
"более";"0.001112";"0.0010485654262809506";"0.0011792676152756372";"1112.0";"1048.5654262809505";"1179.2676152756371";"7550.404384";"7119.687941998667";"8007.146917523738"
"должен";"0.001091";"0.0010281843043009047";"0.001157648898602263";"1091.0";"1028.1843043009046";"1157.648898602263";"7407.815812000001";"6981.30150967045";"7860.3573013842615"
"стать";"0.001052";"0.0009903496991752574";"0.0011174838033715592";"1052.0";"990.3496991752575";"1117.4838033715591";"7143.0084640000005";"6724.407113620454";"7587.639035994258"
"всякий";"0.001049";"0.0009874402347392459";"0.0011143932908570823";"1049.0";"987.440234739246";"1114.3932908570825";"7122.6386680000005";"6704.652047943518";"7566.654666175811"
"русский";"0.001038";"0.0009767733134668404";"0.001103060296644363";"1038.0";"976.7733134668404";"1103.060296644363";"7047.949416";"6632.224377854531";"7489.704406115054"
"ну";"0.000992";"0.0009321857334935211";"0.0010556482300435246";"992.0";"932.1857334935212";"1055.6482300435248";"6735.6125440000005";"6329.477741791131";"7167.779697915889"
"казаться";"0.000989";"0.0009292789763508903";"0.0010525550102356666";"989.0";"929.2789763508903";"1052.5550102356667";"6715.242748000001";"6309.741058452153";"7146.776945759481"
"чтоб";"0.000987";"0.0009273412169903079";"0.00105049278496259";"987.0";"927.341216990308";"1050.4927849625901";"6701.662884";"6296.583804161435";"7132.77457638661"
"дать";"0.000985";"0.000925403520840336";"0.0010484304964789026";"985.0";"925.403520840336";"1048.4304964789026";"6688.08302";"6283.426979066465";"7118.771777817989"
"дом";"0.000974";"0.0009147473305452326";"0.0010370867712888817";"974.0";"914.7473305452327";"1037.0867712888817";"6613.393768";"6211.072171583653";"7041.748655151059"
"после";"0.00097";"0.0009108728341194849";"0.0010329612984473113";"970.0";"910.8728341194849";"1032.9612984473113";"6586.23404";"6184.764604318582";"7013.736975088949"
"новый";"0.000968";"0.0009089356831211626";"0.0010308984648119744";"968.0";"908.9356831211626";"1030.8984648119745";"6572.654176";"6171.6114807662425";"6999.7304749776995"
"большой";"0.000961";"0.0009021561684357902";"0.0010236780332795405";"961.0";"902.1561684357902";"1023.6780332795405";"6525.124652";"6125.579037059561";"6950.704235861817"
"много";"0.000952";"0.0008934408349933705";"0.0010143934358704944";"952.0";"893.4408349933706";"1014.3934358704945";"6464.015264000001";"6066.402515628206";"6887.662450807018"
"раз";"0.000946";"0.0008876313621473691";"0.001008202954815519";"946.0";"887.6313621473691";"1008.202954815519";"6423.275672000001";"6026.956590048011";"6845.629505396446"
"думать";"0.000946";"0.0008876313621473691";"0.001008202954815519";"946.0";"887.6313621473691";"1008.202954815519";"6423.275672000001";"6026.956590048011";"6845.629505396446"
"сторона";"0.000936";"0.0008779502573960496";"0.000997884136398543";"936.0";"877.9502573960497";"997.884136398543";"6355.376352";"5961.2225471016745";"6775.565430024832"
"голова";"0.000915";"0.0008576255397088885";"0.0009762090154322845";"915.0";"857.6255397088885";"976.2090154322846";"6212.787780000001";"5823.219096086653";"6628.392832572163"
"город";"0.00091";"0.0008527874618339685";"0.0009710471317230568";"910.0";"852.7874618339683";"971.0471317230569";"6178.83812";"5790.368876305241";"6593.343993194599"
"лицо";"0.000899";"0.0008421452661726267";"0.000959689411899274";"899.0";"842.1452661726266";"959.689411899274";"6104.148868";"5718.109091434036";"6516.225847916062"
"уж";"0.000898";"0.0008411779022820583";"0.0009586567834730128";"898.0";"841.1779022820584";"958.6567834730129";"6097.3589360000005";"5711.540756397821";"6509.214371120482"
"час";"0.000891";"0.000834406866471651";"0.0009514278730656135";"891.0";"834.4068664716511";"951.4278730656135";"6049.829412";"5665.565883675591";"6460.130561020148"
"тогда";"0.00089";"0.0008334396490698535";"0.0009503950981505816";"890.0";"833.4396490698534";"950.3950981505817";"6043.03948";"5658.998543288169";"6453.118089575775"
"сделать";"0.000884";"0.0008276367331924296";"0.0009441980601270282";"884.0";"827.6367331924297";"944.1980601270282";"6002.2998880000005";"5619.59713907874";"6411.040622794433"
"друг";"0.000883";"0.0008266696455938566";"0.0009431651554087718";"883.0";"826.6696455938567";"943.1651554087719";"5995.509956";"5613.030680046387";"6404.027269994994"
"отвечать";"0.000881";"0.0008247355264355145";"0.0009410992899334549";"881.0";"824.7355264355145";"941.0992899334549";"5981.9300920000005";"5599.8981424813455";"6390.000183896444"
"идти";"0.000877";"0.0008208675131646998";"0.0009369673339369514";"877.0";"820.8675131646999";"936.9673339369514";"5954.770364";"5573.634595397417";"6361.944483653192"
"каждый";"0.000874";"0.0008179667011358475";"0.0009338681690153153";"874.0";"817.9667011358475";"933.8681690153153";"5934.400568";"5553.938278976727";"6340.901364578498"
"можно";"0.000874";"0.0008179667011358475";"0.0009338681690153153";"874.0";"817.9667011358475";"933.8681690153153";"5934.400568";"5553.938278976727";"6340.901364578498"
"делать";"0.000873";"0.0008169998016648315";"0.0009328350761695017";"873.0";"816.9998016648317";"932.8350761695017";"5927.610636";"5547.3730973176935";"6333.886734405737"
"глаз";"0.000873";"0.0008169998016648315";"0.0009328350761695017";"873.0";"816.9998016648317";"932.8350761695017";"5927.610636";"5547.3730973176935";"6333.886734405737"
"там";"0.000866";"0.0008102320389229584";"0.0009256028926935682";"866.0";"810.2320389229584";"925.6028926935684";"5880.081112";"5501.420448508241";"6284.7807003926255"
"тут";"0.000847";"0.0007918671779990767";"0.0009059678995976891";"847.0";"791.8671779990766";"905.9678995976891";"5751.0724040000005";"5376.724291645626";"6151.4604324511365"
"потом";"0.000846";"0.0007909008029872533";"0.000904934282292683";"846.0";"790.9008029872533";"904.9342822926831";"5744.282472";"5370.162671028847";"6144.442241236122"
"душа";"0.000844";"0.0007889681127125272";"0.00090286698793375";"844.0";"788.9681127125272";"902.8669879337501";"5730.7026080000005";"5357.0398354863955";"6130.405453114983"
"наконец";"0.000843";"0.0007880017975202767";"0.0009018333108091711";"843.0";"788.0017975202767";"901.8333108091712";"5723.912676";"5350.478621040447";"6123.386855729137"
"об";"0.000834";"0.0007793058655637179";"0.0008925293119142643";"834.0";"779.305865563718";"892.5293119142642";"5662.803288";"5291.433834378787";"6060.213335904644"
"жить";"0.000825";"0.0007706115807866949";"0.0008832236658398216";"825.0";"770.611580786695";"883.2236658398217";"5601.6939";"5232.400231954165";"5997.028631843112"
"письмо";"0.000804";"0.0007503314749265042";"0.0008615039330465924";"804.0";"750.3314749265043";"861.5039330465925";"5459.105328000001";"5094.699692210668";"5849.553123118915"
"оно";"0.000798";"0.0007445388830305655";"0.000855296571041554";"798.0";"744.5388830305654";"855.2965710415541";"5418.365736000001";"5055.368387133494";"5807.405557205321"
"пойти";"0.000791";"0.0007377818482051804";"0.0008480536596491325";"791.0";"737.7818482051804";"848.0536596491324";"5370.836212";"5009.4885801474975";"5758.226681368754"
"любить";"0.000789";"0.000735851464311738";"0.0008459840589089159";"789.0";"735.8514643117379";"845.9840589089158";"5357.256348";"4996.3814047771275";"5744.174233075533"
"твой";"0.000779";"0.0007262008773316612";"0.0008356347227206977";"779.0";"726.2008773316612";"835.6347227206978";"5289.357028";"4930.854575422321";"5673.902944112393"
"народ";"0.000748";"0.0006962985682001545";"0.0008035372700304892";"748.0";"696.2985682001545";"803.5372700304891";"5078.869136";"4727.819929776411";"5455.96342297266"
"взять";"0.000744";"0.0006924418516303643";"0.0007993940173329614";"744.0";"692.4418516303643";"799.3940173329614";"5051.709408000001";"4701.6330865242635";"5427.831018897629"
"последний";"0.000741";"0.0006895495673551771";"0.00079628632465766";"741.0";"689.549567355177";"796.28632465766";"5031.339612000001";"4681.994672971072";"5406.729996955435"
"часть";"0.000733";"0.000681837880885887";"0.0007879980725923139";"733.0";"681.8378808858871";"787.9980725923141";"4977.0201560000005";"4629.632846239273";"5350.453329032875"
"хороший";"0.000719";"0.0006683462445477349";"0.0007734898164948529";"719.0";"668.346244547735";"773.4898164948529";"4881.961108";"4538.025552934491";"5251.94325669253"
"господин";"0.000718";"0.0006673827449822915";"0.0007724533237434668";"718.0";"667.3827449822915";"772.453323743467";"4875.171176";"4531.483456403101";"5244.905541392126"
"случай";"0.000703";"0.000652933335027419";"0.0007569028489458966";"703.0";"652.933335027419";"756.9028489458966";"4773.322196";"4433.372945369393";"5139.31887494891"
"какой-то";"0.0007";"0.0006500441561598948";"0.0007537920508629321";"700.0";"650.0441561598948";"753.7920508629321";"4752.9524";"4413.755617323067";"5118.1967674998505"
"три";"0.000698";"0.0006481181689755967";"0.0007517180534135714";"698.0";"648.1181689755969";"751.7180534135713";"4739.372536";"4400.678295308811";"5104.114465850518"
"ведь";"0.000687";"0.0006375271497170441";"0.0007403091571869992";"687.0";"637.5271497170442";"740.3091571869992";"4664.683284000001";"4328.765994732549";"5026.648836277036"
"стоять";"0.000685";"0.0006356018609452027";"0.0007382344613251816";"685.0";"635.6018609452027";"738.2344613251815";"4651.10342";"4315.693414891382";"5012.561792454613"
"перед";"0.000683";"0.0006336766813813534";"0.0007361596562553718";"683.0";"633.6766813813534";"736.1596562553718";"4637.523556";"4302.621576565055";"4998.474007117349"
"отец";"0.000682";"0.0006327141327019866";"0.0007351222126179092";"682.0";"632.7141327019867";"735.1222126179092";"4630.733624";"4296.085936485466";"4991.429835365146"
"смотреть";"0.00068";"0.0006307891178494082";"0.0007330472428368286";"680.0";"630.7891178494082";"733.0472428368286";"4617.15376";"4283.0152165374675";"4977.340931649554"
"через";"0.000673";"0.0006240524385718912";"0.000725783975896539";"673.0";"624.0524385718912";"725.783975896539";"4569.624236000001";"4237.273622337319";"4928.023843027139"
"всегда";"0.00067";"0.0006211657095811639";"0.0007226707279367776";"670.0";"621.1657095811639";"722.6707279367777";"4549.254440000001";"4217.672928787852";"4906.8851010812205"
"сила";"0.000668";"0.0006192413645926027";"0.0007205950882916797";"668.0";"619.2413645926027";"720.5950882916798";"4535.674576";"4204.60675717098";"4892.791649034502"
"сердце";"0.000665";"0.0006163550598833904";"0.0007174814160504036";"665.0";"616.3550598833905";"717.4814160504036";"4515.30478";"4185.008944464149";"4871.650026245949"
"минута";"0.000664";"0.0006153930153085724";"0.000716443468308392";"664.0";"615.3930153085724";"716.4434683083921";"4508.514848";"4178.476727220166";"4864.602431658138"
"почти";"0.000661";"0.0006125070534699467";"0.0007133294531965292";"661.0";"612.5070534699466";"713.3294531965294";"4488.145052";"4158.881242581302";"4843.458480801616"
"ж";"0.00066";"0.0006115451237018406";"0.0007122913906478058";"660.0";"611.5451237018406";"712.2913906478058";"4481.35512";"4152.349804867086";"4836.410106684038"
"князь";"0.000653";"0.0006048124272189352";"0.0007050241409129046";"653.0";"604.8124272189353";"705.0241409129046";"4433.825596000001";"4106.63525357152";"4787.06597515704"
"образ";"0.000648";"0.0006000042368459886";"0.0006998323697017037";"648.0";"600.0042368459885";"699.8323697017037";"4399.875936";"4073.987967896157";"4751.814201673428"
"мысль";"0.000648";"0.0006000042368459886";"0.0006998323697017037";"648.0";"600.0042368459885";"699.8323697017037";"4399.875936";"4073.987967896157";"4751.814201673428"
"писать";"0.00064";"0.0005923126786128965";"0.0006915239894001597";"640.0";"592.3126786128965";"691.5239894001596";"4345.55648";"4021.7628105194212";"4695.400864395805"
"начать";"0.000638";"0.0005903900899022882";"0.0006894465934771088";"638.0";"590.3900899022882";"689.446593477109";"4331.976616";"4008.708563910424";"4681.295487341213"
"спросить";"0.000638";"0.0005903900899022882";"0.0006894465934771088";"638.0";"590.3900899022882";"689.446593477109";"4331.976616";"4008.708563910424";"4681.295487341213"
"будто";"0.000636";"0.0005884676226596048";"0.0006873690760861331";"636.0";"588.4676226596048";"687.3690760861331";"4318.396752000001";"3995.655142060376";"4667.18928552767"
"дорога";"0.000631";"0.000583661989741126";"0.0006821747474204644";"631.0";"583.6619897411261";"682.1747474204644";"4284.447092";"3963.0252213269437";"4631.920147102129"
